id,name,cuisine,rating,price_range,coordinates,address,phone,website,description,hours,image,family_friendly,amenities,owner_id,is_active,created_at,updated_at,city,slug
923b35cf-c87e-47a6-bbee-72aca633d7d0,La Gelatiera - Covent Garden,Dessert,4.5,$,"(51.511136,-0.126782)","27 New Row, London WC2N 4LA, UK",0 20 7836 9559,http://www.lagelatiera.co.uk/index.html,"Delicious gelato, hot chocolate, and coffee.","Mon-Fri: 13:00-22:30, Sat: 12:00-23:30, Sun: 12:00-22:30",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8f9d9bf75b70961a181f_La%2520Gelatiera%2520-%2520Covent%2520Garden.png,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""Baby change in womens room"",""Outdoor seating"",""Good for groups"",""Dog friendly""]",,true,2025-10-07 18:51:49.258268+00,2025-10-08 09:01:11.333336+00,London,la-gelatiera---covent-garden
93294c5d-2d6d-4dd7-a3b5-71f8340f8ed6,Farm Girl - South Kensington,Cafe,4.5,$$,"(51.4949327,-0.1732342)","8 Exhibition Rd, South Kensington, London SW7 2HF, UK",0 20 3674 0926,http://www.thefarmgirl.co.uk/,"Friendly and healthy breakfast and lunch, with coffee, teas, matcha and pastries.","Mon-Fri: 08:30-17:00, Sat-Sun: 09:00-17:30",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66e40bedf5ad5d18e8bb69ca_WhatsApp%2520Image%25202024-05-10%2520at%252012.00.59-fotor-20240510163753.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in unisex room"",""Outdoor seating"",""Tourist attraction nearby"",""Vegetarian"",""Vegan"",""Takeaway""]",,true,2025-10-07 18:36:13.126532+00,2025-10-08 09:01:11.333336+00,London,farm-girl---south-kensington
94a16c4e-893b-4366-86d9-62c71b425fb8,Wagamama Enfield Southbury Leisure Park,Asian,4.4,$$,"(51.6505218,-0.0629706)","Southbury Leisure Park, Southbury Rd, Enfield EN1 1UY, UK",0 20 3117 5904,https://www.wagamama.com/restaurants/enfield/enfield,Casual restaurant chain serving Asian dishes in a Japanese-inspired setting with long communal benches. Great atmosphere with lots of healthy options.,"Mon-Wed: 11:00-22:00, Thu-Sat: 11:00-23:00, Sun: 11:00-22:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/683039ff16293d30fe5e62c1_66eb1c1fab7251b944e0284c_66e40bcc79566cf668095516_Color%25252520logo%25252520with%25252520background%252525201%25252520(2).png,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in unisex room"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Good for groups"",""Takeaway"",""Dog friendly"",""Kids play space""]",,true,2025-10-07 18:39:10.01835+00,2025-10-08 09:01:11.333336+00,Enfield,wagamama-enfield-southbury-leisure-park
952fa8e2-3dea-4b6b-a632-b6f087d0c95b,Koya Ko Hackney,Japanese,4.6,$$,"(51.5365434,-0.062225)","10 Broadway Market Mews, London E8 4TS, UK",0 7342 236933,https://www.koya.co.uk/restaurant/hackney,"Casual noodle bar with fast service, serving udon, donburi. Also serving breakfast Friday-Sunday. Two other locations in London (Bank and Soho).","Mon-Thu: 12:00-22:00, Fri-Sun: 10:00-22:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66ebf89b215359e347408f17_koya%2520hackney.webp,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in womens room"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Good for groups"",""Takeaway""]",,true,2025-10-07 18:50:49.585057+00,2025-10-08 09:01:11.333336+00,London,koya-ko-hackney
956e0aaa-d380-4337-8973-02bf7661acc5,Dishoom Covent Garden,Indian,4.7,$$,"(51.5125176,-0.1268291)","12 Upper St Martin's Ln, London WC2H 9FB, UK",020 7420 9320,https://www.dishoom.com/covent-garden/,Buzzy destination for Indian street food in Bombay-style decor with 7 locations around London.,"Mon-Fri: 08:00-23:00, Sat: 09:00-00:00, Sun: 09:00-23:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66e40be205089f0c0b8c3d1d_Dishoom%2520covent%2520garden.png,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in unisex room"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Tourist attraction nearby"",""Vegetarian"",""Vegan"",""Gluten free"",""Good for groups"",""Takeaway""]",,true,2025-10-07 18:36:13.126532+00,2025-10-08 09:01:11.333336+00,London,dishoom-covent-garden
957fca1f-505a-4d6d-8048-a68801a97df5,Wildwood Restaurants Covent Garden,Italian,4.5,$$,"(51.5130111,-0.1214278)","35 - 36 Bow Street, London, WC2E 7AU",0 20 7836 8640,http://www.wildwoodrestaurants.co.uk/,Well known family-friendly restaurant serving Italian favorites. Prides itself on a healthy kids menu that kids will like.,"Mon-Thu: 12:00-21:00, Fri-Sat: 12:00-23:00, Sun: 11:00-21:00",,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Kids menu"",""Wheelchair access"",""Small plates"",""Vegetarian"",""Vegan"",""Takeaway"",""Quick service""]",,false,2025-10-07 19:01:10.851204+00,2025-10-08 09:01:11.333336+00,London,wildwood-restaurants-covent-garden
9adec70f-7e9b-451b-8a94-76d11ddd8ff3,Masala Zone Covent Garden,Indian,4.5,$$,"(51.5133413,-0.1228638)","48 Floral Street, London, WC2E 9DA",0 20 7379 0101,https://www.masalazone.com/menus/covent-garden/kids-menu/,Indian food with a buzzy vibe. Kids menu from £8.35 for kids under 7. Cash not accepted. 4 locations around London.,"Mon: 12:00-22:00, Tue: 12:15-22:00, Wed: 12:00-22:00, Thu: 12:00-22:30, Fri: 12:30-23:00, Sat: 12:30-23:00, Sun: 12:30-22:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8fa8a7b3cf98b6f5a5bd_masala%2520zone.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Kids menu"",""Wheelchair access"",""Small plates"",""Vegetarian"",""Vegan"",""Takeaway""]",,true,2025-10-07 18:55:51.27332+00,2025-10-08 09:01:11.333336+00,London,masala-zone-covent-garden
9afdb595-d4e6-41bc-aad7-aa7f27132fe9,Prezzo Italian Restaurant London Glasshouse St Soho,Italian,4.3,$$,"(51.5106061,-0.136827)","36 Glasshouse St, London W1B 5DL, UK",0 20 8176 6256,https://www.prezzo.co.uk/restaurants/london-glasshouse-st-soho/,"Casual Italian chain restaurant for stone-baked pizzas and classic pastas, plus separate kids' menu. Cash not accepted. 7 locations around London.","Mon-Fri: 12:00-23:00, Sat: 11:30-23:30, Sun: 11:30-22:30",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8f483daec99825570efa_prezzo%2520soho.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in unisex room"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Tourist attraction nearby"",""Vegetarian"",""Vegan"",""Good for groups"",""Takeaway"",""Dog friendly""]",,true,2025-10-07 18:41:01.534021+00,2025-10-08 09:01:11.333336+00,London,prezzo-italian-restaurant-london-glasshouse-st-soho
9b4d949f-f865-441d-a58e-65f91c3a4014,Circolo Popolare,Italian,4.6,$$,"(51.5171895,-0.1338679)","40-41 Rathbone Pl, London W1T 1HX, UK",,https://www.circolopopolare.com/restaurants/circolopopolare-london,Delicious Italian food with buzzy vibes and beautiful decor.,"Mon-Thu: 12:00-22:30, Fri-Sat: 12:00-22:30, Sun: 11:00-22:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66e40c66fd2ac7be9ff7bc95_circolo%2520pololare.webp,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in womens room"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Good for groups"",""Takeaway"",""Dog friendly""]",,true,2025-10-07 18:45:48.723948+00,2025-10-08 09:01:11.333336+00,London,circolo-popolare
9c8e17a6-8d65-4d5b-bbab-accea8044d5d,Harrods Food Halls,International,4.6,$$,"(51.4990913,-0.1628889)","Food Halls, GROUND FLOOR, Harrods, 87-135 Brompton Rd, London SW1X 7XL, UK",,https://www.harrods.com/en-gb/c/restaurants/dining-hall,"The Harrods Food Hall 7 restaurants including Caviar Bar, Dim Sum, The Grill, Fish & Chips, Ramen Bar, Pasta, and Sushi.","Mon-Sat: 10:00-21:00, Sun: 11:30-18:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8f5ea29a8096c4702a04_harrods.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in womens room"",""Kids menu"",""Wheelchair access"",""Vegetarian"",""Vegan"",""Good for groups"",""Takeaway""]",,true,2025-10-07 18:42:49.636036+00,2025-10-08 09:01:11.333336+00,London,harrods-food-halls
9c93d809-bbb6-4e42-9609-d983ec146a60,BrewDog Waterloo,British,4.4,$$,"(51.5023073,-0.1153675)","01 The Sidings, Unit G Waterloo Station, London, England, SE1 7BH, GB",0 20 7397 1010,https://www.brewdog.com/uk/brewdog-waterloo,"A fun vibe for the whole family including a bowling alley, slide, ice cream truck, board games, and a dog's menu.","Mon-Fri: 07:30-23:30, Sat: 09:00-00:30, Sun: 09:00-11:30",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66e40be724587e0d1b3ae471_WhatsApp%2520Image%25202024-05-10%2520at%252016.49.22-fotor-20240510165030.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in unisex room"",""Kids menu"",""Wheelchair access"",""Playground nearby"",""Vegetarian"",""Vegan"",""Good for groups"",""Dog friendly"",""Kids play space""]",,true,2025-10-07 18:36:13.126532+00,2025-10-08 09:01:11.333336+00,London,brewdog-waterloo
9d336379-33c0-4ef4-a119-f66b2926b9fc,Babur,Indian,4.5,$$,"(51.4474197,-0.0420028)","119 Brockley Rise, London, SE23 1JP",0 20 8291 2400,http://www.babur.info/,Gourmet Indian dishes. Menu is good for kids.,"Mon-Sun: 12:00-14:30, 17:30-23:00",,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Wheelchair access"",""Small plates"",""Vegetarian"",""Vegan"",""Halal"",""Takeaway"",""Quick service""]",,false,2025-10-07 19:07:16.337445+00,2025-10-08 09:01:11.333336+00,London,babur
9d3613e5-6273-435b-b83f-3b611fe70610,Simply Italian,Italian,4.5,$$,"(50.9491667,0.7308333)","12 Strand, Rye TN31 7DB, UK",0 1797 226024,https://www.simplyitalian.co.uk/,"Family-run, laidback Italian restaurant with outdoor seating, serving classic regional dishes.","Mon: 12:00-20:00, Tue: closed, Wed-Fri: 12:00-20:00, Sat: 12:00-21:00, Sun: 12:00-20:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66e40c1ffd2ac7be9ff76924_simply%2520italian.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in unisex room"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Good for groups"",""Takeaway"",""Dog friendly"",""Games available""]",,true,2025-10-07 18:41:01.534021+00,2025-10-08 09:01:11.333336+00,Rye,simply-italian
9d9b3d1f-3cc3-4f61-9dc6-24b2b1184778,Bear + Wolf Cafe,Cafe,4.0,$,"(51.5579921,-0.1319829)","9 Campdale Road, London, N7 0EA",0 20 7263 1515,http://www.bearandwolfcafe.com/,Cafe.,"Mon-Fri: 08:00-17:00, Sat-Sun: 08:30-17:00",,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Takeaway"",""Dog friendly"",""Quick service""]",,false,2025-10-07 19:07:16.337445+00,2025-10-08 09:01:11.333336+00,London,bear-wolf-cafe
9e17f63b-6002-461b-9f00-28e8bb343d66,Hacha Dalston,Mexican,4.5,$$,"(51.5410079,-0.0760983)","378 Kingsland Road, London, E8 4AA",0 20 3489 7576,http://hachabar.com/,"Tacos and Mexican snacks with partners Tigre Tacos, cocktail bar. cash not accepted","Mon: closed, Tue-Sat: 17:00-23:00, Sun: closed",,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""Baby change"",""Wheelchair access"",""Outdoor seating"",""Dog friendly"",""Quick service""]",,false,2025-10-07 19:01:10.851204+00,2025-10-08 09:01:11.333336+00,London,hacha-dalston
9ebd6906-0bfc-4f3e-9e98-9b98f454d028,Corrochio's,Mexican,4.5,$$,"(51.5526651,-0.0746363)","70-74 Stoke Newington Road, London, N16 7XB",0 20 3239 7179,http://corrochios.com/,"A Mexican Restaurant, no cash accepted.","Mon: closed, Tue-Fri: 18:00-23:00, Sat: 12:00-00:00, Sun: 12:00-18:00",,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Small plates"",""Vegetarian"",""Vegan"",""Quick service""]",,false,2025-10-07 19:01:10.851204+00,2025-10-08 09:01:11.333336+00,London,corrochios
9ecdd5a1-e0ed-4e71-9247-9f0e8da8c357,Wahaca Covent Garden,Mexican,4.5,$$,"(51.5103369,-0.1246003)","66 Chandos Pl, London WC2N 4HG, UK",0 20 3951 9741,https://www.wahaca.co.uk/locations/covent-garden/,A family favourite Mexican restaurant with something for everyone. 11 locations around London.,"Mon-Wed: 12:00-22:00, Thu-Sat: 12:00-23:00, Sun: 12:00-22:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66e40c19ab4a1b2ad05f6039_wahaca%2520covent%2520garden.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in unisex room"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Dairy Free"",""Gluten free"",""Good for groups"",""Takeaway""]",,true,2025-10-07 18:41:01.534021+00,2025-10-08 09:01:11.333336+00,London,wahaca-covent-garden
a17812f9-0b7f-4173-ad5b-565215420683,Hoppers,Sri Lankan,4.5,$$,"(51.5159042,-0.1507574)","77 Wigmore Street, London, W1U 1QE",0 20 3319 8110,https://www.hopperslondon.com/,Sri Lankan and South Indian cuisine and cocktails served with a friendly staff and a buzzy vibe.,"Mon-Wed: 12:00-15:00, 17:30-22:00, Thu-Fri: 12:00-15:00, 17:30-22:45, Sat: 12:00-22:45, Sun: 12:00-21:30",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8ff3355e8d795d6aa95e_Hoppers%2520marltbone.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Wheelchair access"",""Outdoor seating"",""Small plates"",""Vegetarian"",""Vegan"",""Halal"",""Takeaway"",""Dog friendly"",""Quick service""]",,false,2025-10-07 19:01:10.851204+00,2025-10-08 09:01:11.333336+00,London,hoppers
a190c0dd-59c9-4b5c-893b-363e982080e2,The Lock Tavern,British,4.5,$$,"(51.5428262,-0.1476997)","35 Chalk Farm Road, London, NW1 8AJ",0 20 7482 7163,https://www.lock-tavern.com/,A Pub with live music.,"Mon-Wed: 12:00-23:00, Thu: 12:00-00:00, Fri-Sat: 12:00-01:00, Sun: 12:00-23:00",,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Takeaway"",""Dog friendly"",""Quick service""]",,false,2025-10-07 19:01:10.851204+00,2025-10-08 09:01:11.333336+00,London,the-lock-tavern
a19ee340-cd54-46b9-a014-a200cb1645c4,"Giraffe, Victoria",International,4.5,$$,"(51.4938716,-0.142221)","120 Wilton Road, London, SW1V 1JZ",0 20 7233 8303,https://www.giraffe.net/restaurants/victoria,"Child-friendly chain serving international favourites at breakfast, lunch & dinner, including a bottomless brunch. 3 locations around London.",Mon-Sun: 08:00-22:00,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8fbe43f2e44f781d401a_giraffe%2520victoria.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Takeaway"",""Dog friendly"",""Quick service""]",,true,2025-10-07 18:55:51.27332+00,2025-10-08 09:01:11.333336+00,London,giraffe-victoria
a1cc4152-ef09-4e75-b17b-5d2e9089dcff,Jollibee Leicester Square,Filipino,4.3,$,"(51.5106763,-0.1293528)","22 Leicester Square, London WC2H 7LE, UK",0 20 7839 7150,http://www.jollibee.uk/,"Philippines chain serving fried chicken, burgers & spaghetti with a Filipino flavor with counter-service. 2 locations in London. Cash not accepted.","Mon-Thu: 10:00-22:00, Fri-Sat: 10:00-23:00, Sun: 10:00-22:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8f4cb127b9b6e35c92e1_Color%2520logo%2520with%2520background%25201%2520(2).png,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in womens room"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Good for groups"",""Takeaway""]",,true,2025-10-07 18:42:49.636036+00,2025-10-08 09:01:11.333336+00,London,jollibee-leicester-square
a301ebdd-78f5-471c-bd8a-db0ed243fef4,Rice Persian Kitchen,Persian,4.5,$$,"(51.4925514,-0.2675492)","293 Chiswick High Road, London, W4 4HH",0 20 8994 1661,http://www.ricechiswick.co.uk/,"Persian kebabs, stews, wraps and home-made bread from the tandoor oven.",Mon-Sun: 11:00-23:00,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f8f4cb127b9b6e35c92e1_Color%2520logo%2520with%2520background%25201%2520(2).png,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Halal"",""Takeaway"",""Dog friendly"",""Quick service""]",,false,2025-10-07 18:58:45.738564+00,2025-10-08 09:01:11.333336+00,London,rice-persian-kitchen
a370fb63-a52a-419a-8e6a-71a61a924f93,Brew Street Cafe & Bar at Timber Lodge,Cafe,4.5,$,"(51.5474491,-0.0148273)","1A Honour Lea Avenue, London, E20 1DY",0 20 7738 7738,http://www.brewstreet.uk/,"Friendly cafe in the middle of Queen Elizabeth Park, nearby the massive Tumbling Bay Playground. Outdoor seating and takeaway available.","Mon-Thu: 09:00-18:00, Fri-Sat: 09:00-20:00, Sun: 09:00-18:00",,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Takeaway"",""Dog friendly"",""Quick service""]",,false,2025-10-07 19:01:10.851204+00,2025-10-08 09:01:11.333336+00,London,brew-street-cafe-bar-at-timber-lodge
a435a0a3-7aa0-4648-a935-b6138d9d559d,The Breakfast Club Hoxton,American,4.5,$$,"(51.5271194,-0.0811388)","2-4 Rufus St, London N1 6PE, UK",0 20 7729 5252,https://thebreakfastclubcafes.com/hoxton/,Classic American breakfast favourites with a cool vibe and friendly staff. 11 locations around London.,"Mon-Fri: 08:00-15:00, Sat-Sun: 08:00-16:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66e40be408fcd872c28a5307_WhatsApp%2520Image%25202024-05-15%2520at%252010.22.49-fotor-20240515102318.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in unisex room"",""Kids menu"",""Wheelchair access"",""Playground nearby"",""Vegetarian"",""Vegan"",""Good for groups""]",,true,2025-10-07 18:36:13.126532+00,2025-10-08 09:01:11.333336+00,London,the-breakfast-club-hoxton
a443e881-8107-45df-982f-68b75caec1cd,Nando's Westfield London,Portuguese,4.3,$$,"(51.50738,-0.221441)","Unit 3101-3104, Westfield, Ariel Way, London W12 7GF, UK",0 20 8834 4658,https://www.nandos.co.uk/restaurants/westfield-london,Afro-Portuguese chain restaurant serving flame-grilled chicken in a variety of sauces. Known for their peri-peri chicken.,"Mon-Fri: 11:30-22:00, Sat-Sun: 11:00-22:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/683039ff16293d30fe5e62c1_66eb1c1fab7251b944e0284c_66e40bcc79566cf668095516_Color%25252520logo%25252520with%25252520background%252525201%25252520(2).png,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in unisex room"",""Kids menu"",""Wheelchair access"",""Vegetarian"",""Vegan"",""Good for groups"",""Takeaway""]",,true,2025-10-07 18:39:10.01835+00,2025-10-08 09:01:11.333336+00,London,nandos-westfield-london
a46dabe7-4a85-4bb5-8cf8-4bdaf7844d5f,Homeslice Marylebone,Pizza,4.5,$$,"(51.5156858,-0.1507571)","50 James Street, London, W1U 1HB",0 20 3034 0621,https://www.homeslicepizza.co.uk/reservations,"Classic and creative pizzas, served 20"" or by the slice, also offering prosecco and beers. Reservations available at this location; 3 locations around London; Cash not accepted.","Mon-Wed: 12:00-22:00, Thu-Sat: 12:00-23:00, Sun: 12:00-22:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/670f900efd4d5b193e668159_homeslice.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Halal"",""Takeaway"",""Dog friendly"",""Quick service""]",,false,2025-10-07 19:07:16.337445+00,2025-10-08 09:01:11.333336+00,London,homeslice-marylebone
a49dee32-af3d-4f11-ac5f-cfc3fdaaee6b,The Kensington Creperie,French,4.3,$,"(51.4947729,-0.173204)","2-4 Exhibition Rd, South Kensington, London SW7 2HF, UK",0 20 7589 8947,http://kensingtoncreperie.com/,Sweet and savoury crepes for the whole family. Also serving pancakes and salads. Combine with nearby museums.,Daily: 09:00-21:00,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66e40bed216f861a3f63c412_IMG_5070%25202.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in unisex room"",""Outdoor seating"",""Tourist attraction nearby"",""Vegetarian"",""Vegan"",""Good for groups"",""Takeaway""]",,true,2025-10-07 18:36:13.126532+00,2025-10-08 09:01:11.333336+00,London,the-kensington-creperie
a6b9a289-f63a-41c6-bede-f97868701bbb,Trejo's Tacos,Mexican,4.5,$$,"(51.5192276,-0.2077699)","299-301, 299 Portobello Rd, London W10 5TD, UK",,http://trejostacos.co.uk/,New taco restaurant near Portobello Road Market. Dog friendly during the day. Kids meals available.,"Mon: closed, Tue-Thu: 12:00-22:00, Fri-Sat: 10:00-22:00, Sun: 10:00-17:00",https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66e40bea4384be622823f99b_WhatsApp%2520Image%25202024-05-10%2520at%252016.43.24.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in unisex room"",""Kids menu"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Dairy Free"",""Good for groups"",""Dog friendly""]",,true,2025-10-07 18:36:13.126532+00,2025-10-08 09:01:11.333336+00,London,trejos-tacos
a6e2539a-0698-45bd-bfac-315aa0078dd0,Granary Square Brasserie,French,4.3,$$,"(51.5358333,-0.1255556)","1 Granary Square, London N1C 4AA, UK",,https://granarysquarebrasserie.com/,"Posh brasserie perfect for multi generational celebrations. An extensive menu of bistro fare with a buzzy vibe, cozy booths, and high ceilings. The water fountains in front are fun for kids.",Daily: 08:30-00:00,https://cdn.prod.website-files.com/65c4e3041d72984c18dbb740/66e40bd7991e1a63765d4f42_WhatsApp%2520Image%25202024-05-10%2520at%252016.58.24.jpeg,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change in womens room"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Playground nearby"",""Vegetarian"",""Vegan"",""Good for groups"",""Takeaway""]",,true,2025-10-07 18:33:15.138688+00,2025-10-08 09:01:11.333336+00,London,granary-square-brasserie
a717700c-9e87-4f81-a912-d1bc4c50c62a,Franco Manca Chiswick,Pizza,4.5,$,"(51.492929,-0.253664)","144 Chiswick High Road, London, W4 1PU",0 20 8747 4822,http://www.francomanca.co.uk/restaurants/chiswick/,"A neighbourhood pizzeria with friendly, fast service and affordable sourdough pizzas. Locations throughout the UK.","Mon-Thu: 12:00-22:00, Fri: 12:00-23:00, Sat: 11:30-23:00, Sun: 12:00-22:00",,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Kids menu"",""Wheelchair access"",""Outdoor seating"",""Vegetarian"",""Vegan"",""Takeaway"",""Dog friendly"",""Quick service""]",,false,2025-10-07 19:07:16.337445+00,2025-10-08 09:01:11.333336+00,London,franco-manca-chiswick
a8f74bfb-35a8-4025-ad10-423d007e117c,Franco Manca Kilburn,Pizza,4.5,$,"(51.5375519,-0.1925861)","42 Kilburn High Road, London, NW6 4HJ",0 20 3026 5739,https://www.francomanca.co.uk/restaurants/kilburn/,"A neighbourhood pizzeria with friendly, fast service and affordable sourdough pizzas. Locations throughout the UK.","Mon-Thu: 12:00-22:00, Fri-Sat: 12:00-23:00, Sun: 12:00-22:00",,"{""kidsMenu"":false,""playArea"":false,""highChairs"":false,""familyPackages"":false,""changingStation"":false,""quietEnvironment"":false}","[""High chair"",""Baby change"",""Kids menu"",""Wheelchair access"",""Small plates"",""Vegetarian"",""Vegan"",""Takeaway"",""Quick service""]",,false,2025-10-07 19:07:16.337445+00,2025-10-08 09:01:11.333336+00,London,franco-manca-kilburn
